WorkstationGroupID,TranID,BeginDateTime,EndDateTime,OperatorID,TranTime,BreakTime,ArtNum,TNcash,TNcard,Amount
1,1904051060463,2019-04-05T07:52:16,2019-04-05T07:54:07,104,111,24,104,TRUE,FALSE,232.51
1,1904051060464,2019-04-05T07:54:31,2019-04-05T07:57:58,104,207,13,28,FALSE,TRUE,108.58
1,1904051060466,2019-04-05T07:58:11,2019-04-05T08:01:29,104,198,15,53,FALSE,TRUE,223.47
1,1904051060468,2019-04-05T08:01:44,2019-04-05T08:02:07,104,23,14,4,TRUE,FALSE,24.25
1,1904051060469,2019-04-05T08:02:21,2019-04-05T08:03:08,104,47,18,11,TRUE,FALSE,40.41
1,1904051060470,2019-04-05T08:03:26,2019-04-05T08:03:48,104,22,23,14,TRUE,FALSE,61.54
1,1904051060471,2019-04-05T08:04:11,2019-04-05T08:04:58,104,47,15,15,FALSE,TRUE,54.98
1,1904051060473,2019-04-05T08:05:13,2019-04-05T08:06:39,104,86,37,38,FALSE,TRUE,156.38
1,1904051060475,2019-04-05T08:07:16,2019-04-05T08:08:19,104,63,28,29,FALSE,TRUE,73.79
1,1904051060477,2019-04-05T08:08:47,2019-04-05T08:09:46,104,59,10,34,FALSE,TRUE,88.58
1,1904051060479,2019-04-05T08:09:56,2019-04-05T08:11:07,104,71,19,10,TRUE,FALSE,29.5
1,1904051060480,2019-04-05T08:11:26,2019-04-05T08:12:06,104,40,21,16,TRUE,FALSE,88.42
1,1904051060481,2019-04-05T08:12:27,2019-04-05T08:13:29,104,62,20,27,TRUE,FALSE,94
1,1904051060482,2019-04-05T08:13:49,2019-04-05T08:15:08,104,79,24,33,FALSE,TRUE,175.45
1,1904051060484,2019-04-05T08:15:32,2019-04-05T08:15:56,104,24,21,6,FALSE,TRUE,29.71
1,1904051060487,2019-04-05T08:16:17,2019-04-05T08:17:52,104,95,56,42,FALSE,TRUE,382.98
1,1904051060489,2019-04-05T08:18:48,2019-04-05T08:19:07,104,19,17,5,TRUE,FALSE,29.47
1,1904051060490,2019-04-05T08:19:24,2019-04-05T08:20:31,104,67,14,9,TRUE,FALSE,22.45
1,1904051060491,2019-04-05T08:20:45,2019-04-05T08:21:30,104,45,16,11,FALSE,TRUE,71.16
1,1904051060493,2019-04-05T08:21:46,2019-04-05T08:22:41,104,55,9,24,FALSE,TRUE,147.68
1,1904051060495,2019-04-05T08:22:50,2019-04-05T08:23:46,104,56,27,26,TRUE,FALSE,133.36
1,1904051060496,2019-04-05T08:24:13,2019-04-05T08:24:52,104,39,29,11,TRUE,FALSE,57.59
1,1904051060497,2019-04-05T08:25:21,2019-04-05T08:26:24,104,63,11,23,FALSE,TRUE,120.39
1,1904051060499,2019-04-05T08:26:35,2019-04-05T08:27:09,104,34,33,19,TRUE,FALSE,68.45
1,19040510604100,2019-04-05T08:27:42,2019-04-05T08:29:19,104,97,9,39,FALSE,TRUE,137.64
1,19040510604102,2019-04-05T08:29:28,2019-04-05T08:30:34,104,66,20,14,FALSE,TRUE,82.16
1,19040510604104,2019-04-05T08:30:54,2019-04-05T08:31:02,104,8,26,3,TRUE,FALSE,9.27
1,19040510604105,2019-04-05T08:31:28,2019-04-05T08:32:59,104,91,12,31,FALSE,TRUE,111.98
1,19040510604107,2019-04-05T08:33:11,2019-04-05T08:33:34,104,23,21,8,FALSE,TRUE,16.92
1,19040510604110,2019-04-05T08:33:55,2019-04-05T08:34:10,104,15,15,6,TRUE,FALSE,9.31
1,19040510604111,2019-04-05T08:34:25,2019-04-05T08:36:29,104,124,11,52,FALSE,TRUE,280.68
1,19040510604113,2019-04-05T08:36:40,2019-04-05T08:37:01,104,21,9,4,FALSE,TRUE,23.63
1,19040510604115,2019-04-05T08:37:10,2019-04-05T08:38:31,104,81,20,36,FALSE,TRUE,133.56
1,19040510604117,2019-04-05T08:38:51,2019-04-05T08:39:40,104,49,21,28,TRUE,FALSE,214.22
1,19040510604118,2019-04-05T08:40:01,2019-04-05T08:41:05,104,64,60,14,FALSE,TRUE,89.03
1,19040510604120,2019-04-05T08:42:05,2019-04-05T08:44:02,104,117,21,40,FALSE,TRUE,301.43
1,19040510604122,2019-04-05T08:44:23,2019-04-05T08:44:30,104,7,23,2,TRUE,FALSE,8.87
1,19040510604123,2019-04-05T08:44:53,2019-04-05T08:47:07,104,134,21,61,FALSE,TRUE,451.12
1,19040510604126,2019-04-05T08:47:28,2019-04-05T08:48:00,104,32,31,11,TRUE,FALSE,45.77
1,19040510604127,2019-04-05T08:48:31,2019-04-05T08:49:46,104,75,18,29,FALSE,TRUE,233.34
1,19040510604130,2019-04-05T08:50:04,2019-04-05T08:51:24,104,80,11,29,FALSE,TRUE,210.89
1,19040510604132,2019-04-05T08:51:35,2019-04-05T08:52:55,104,80,25,36,FALSE,TRUE,84.58
1,19040510604135,2019-04-05T08:53:20,2019-04-05T08:54:37,104,77,30,35,TRUE,FALSE,132.46
1,19040510604136,2019-04-05T08:55:07,2019-04-05T08:55:58,104,51,44,15,FALSE,TRUE,358.03
1,19040510604139,2019-04-05T08:56:42,2019-04-05T08:57:18,104,36,30,24,TRUE,FALSE,39.82
1,19040510604140,2019-04-05T08:57:48,2019-04-05T09:00:56,104,188,14,46,FALSE,TRUE,179.57
1,19040510604142,2019-04-05T09:01:10,2019-04-05T09:02:45,104,95,13,46,FALSE,TRUE,169.63
1,19040510604144,2019-04-05T09:02:58,2019-04-05T09:04:15,104,77,10,33,FALSE,TRUE,150.97
1,19040510604146,2019-04-05T09:04:25,2019-04-05T09:04:31,104,6,9,2,TRUE,FALSE,19.98
1,19040510604147,2019-04-05T09:04:40,2019-04-05T09:05:31,104,51,14,11,FALSE,TRUE,30.25
1,19040510604149,2019-04-05T09:05:45,2019-04-05T09:06:06,104,21,25,5,FALSE,TRUE,25.25
1,19040510604152,2019-04-05T09:06:31,2019-04-05T09:08:18,104,107,21,43,TRUE,FALSE,175.41
1,19040510604153,2019-04-05T09:08:39,2019-04-05T09:10:26,104,107,10,36,FALSE,TRUE,154.01
1,19040510604155,2019-04-05T09:10:36,2019-04-05T09:11:34,104,58,16,14,FALSE,TRUE,44.73
1,19040510604157,2019-04-05T09:11:50,2019-04-05T09:13:30,104,100,10,28,FALSE,TRUE,93.14
1,19040510604159,2019-04-05T09:13:40,2019-04-05T09:14:21,104,41,16,11,TRUE,FALSE,49.89
1,19040510604160,2019-04-05T09:14:37,2019-04-05T09:16:47,104,130,28,70,TRUE,FALSE,218.11
1,19040510604161,2019-04-05T09:17:15,2019-04-05T09:18:03,104,48,17,18,TRUE,FALSE,54.93
1,19040510604162,2019-04-05T09:18:20,2019-04-05T09:18:47,104,27,18,9,TRUE,FALSE,57.53
1,19040510604163,2019-04-05T09:19:05,2019-04-05T09:19:12,104,7,25,2,TRUE,FALSE,8.89
1,19040510604164,2019-04-05T09:19:37,2019-04-05T09:20:52,104,75,16,36,FALSE,TRUE,121.16
1,19040510604166,2019-04-05T09:21:08,2019-04-05T09:23:20,104,132,18,28,FALSE,TRUE,165.03
1,19040510604168,2019-04-05T09:23:38,2019-04-05T09:27:21,104,223,12,68,FALSE,TRUE,317.21
1,19040510604170,2019-04-05T09:27:33,2019-04-05T09:28:15,104,42,31,5,TRUE,FALSE,90.15
1,19040510604171,2019-04-05T09:28:46,2019-04-05T09:30:57,104,131,17,67,FALSE,TRUE,279.75
1,19040510604173,2019-04-05T09:31:14,2019-04-05T09:32:01,104,47,21,6,FALSE,TRUE,22.79
1,19040510604175,2019-04-05T09:32:22,2019-04-05T09:32:34,104,12,24,11,TRUE,FALSE,6.82
1,19040510604176,2019-04-05T09:32:58,2019-04-05T09:33:38,104,40,10,12,FALSE,TRUE,86.91
1,19040510604178,2019-04-05T09:33:48,2019-04-05T09:34:07,104,19,17,7,TRUE,FALSE,25.95
1,19040510604179,2019-04-05T09:34:24,2019-04-05T09:35:05,104,41,17,7,TRUE,FALSE,24.63
1,19040510604180,2019-04-05T09:35:22,2019-04-05T09:37:07,104,105,14,27,FALSE,TRUE,133.06
1,19040510604182,2019-04-05T09:37:21,2019-04-05T09:37:51,104,30,12,10,FALSE,TRUE,38.36
1,19040510604185,2019-04-05T09:38:03,2019-04-05T09:39:02,104,59,16,27,TRUE,FALSE,98.49
1,19040510604186,2019-04-05T09:39:18,2019-04-05T09:39:42,104,24,13,8,TRUE,FALSE,22.8
1,19040510604187,2019-04-05T09:39:55,2019-04-05T09:42:36,104,161,28,20,FALSE,TRUE,123.8
1,19040510604192,2019-04-05T09:43:04,2019-04-05T09:43:58,104,54,17,15,TRUE,FALSE,58.52
1,19040510604193,2019-04-05T09:44:15,2019-04-05T09:44:15,104,0,70,1,FALSE,FALSE,7.59
1,19040510604196,2019-04-05T09:45:25,2019-04-05T09:46:10,104,45,14,21,TRUE,FALSE,49.39
1,19040510604197,2019-04-05T09:46:24,2019-04-05T09:47:27,104,63,29,11,TRUE,FALSE,36.65
1,19040510604198,2019-04-05T09:47:56,2019-04-05T09:49:29,104,93,9,48,FALSE,TRUE,188.81
1,19040510604200,2019-04-05T09:49:38,2019-04-05T09:49:54,104,16,34,5,TRUE,FALSE,18.25
1,19040510604201,2019-04-05T09:50:28,2019-04-05T09:52:53,104,145,24,61,TRUE,FALSE,387.99
1,19040510604202,2019-04-05T09:53:17,2019-04-05T09:53:42,104,25,12,2,TRUE,FALSE,11.61
1,19040510604203,2019-04-05T09:53:54,2019-04-05T09:54:57,104,63,16,3,TRUE,FALSE,11.36
1,19040510604204,2019-04-05T09:55:13,2019-04-05T09:56:23,104,70,56,22,TRUE,FALSE,36.44
1,19040510604205,2019-04-05T09:57:19,2019-04-05T09:58:13,104,54,8,11,FALSE,TRUE,140.11
1,19040510604207,2019-04-05T09:58:21,2019-04-05T09:59:24,104,63,18,10,FALSE,TRUE,37.52
1,19040510604209,2019-04-05T09:59:42,2019-04-05T10:00:47,104,65,18,22,TRUE,FALSE,52.56
1,190405106058,2019-04-05T10:35:21,2019-04-05T10:35:32,104,11,71,6,FALSE,FALSE,11.54
1,1904051060510,2019-04-05T10:36:43,2019-04-05T10:38:12,104,89,14,9,FALSE,TRUE,82.51
1,1904051060512,2019-04-05T10:38:26,2019-04-05T10:40:11,104,105,15,38,TRUE,FALSE,115.21
1,1904051060513,2019-04-05T10:40:26,2019-04-05T10:40:42,104,16,25,6,TRUE,FALSE,33.62
1,1904051060514,2019-04-05T10:41:07,2019-04-05T10:42:16,104,69,15,26,TRUE,FALSE,95.01
1,1904051060515,2019-04-05T10:42:31,2019-04-05T10:42:53,104,22,32,8,TRUE,FALSE,14.7
1,1904051060516,2019-04-05T10:43:25,2019-04-05T10:44:49,104,84,28,12,TRUE,FALSE,72.02
1,1904051060517,2019-04-05T10:45:17,2019-04-05T10:47:04,104,107,20,25,TRUE,FALSE,87.09
1,1904051060518,2019-04-05T10:47:24,2019-04-05T10:47:51,104,27,23,12,TRUE,FALSE,38.88
1,1904051060519,2019-04-05T10:48:14,2019-04-05T10:49:10,104,56,11,6,FALSE,TRUE,76.51
1,1904051060521,2019-04-05T10:49:21,2019-04-05T10:49:52,104,31,24,7,TRUE,FALSE,67.86
1,1904051060522,2019-04-05T10:50:16,2019-04-05T10:51:08,104,52,31,15,TRUE,FALSE,82.03
1,1904051060523,2019-04-05T10:51:39,2019-04-05T10:52:09,104,30,11,12,TRUE,FALSE,17
1,1904051060524,2019-04-05T10:52:20,2019-04-05T10:52:41,104,21,29,1,TRUE,FALSE,5.34
1,1904051060525,2019-04-05T10:53:10,2019-04-05T10:54:53,104,103,18,27,TRUE,FALSE,62.14
1,1904051060526,2019-04-05T10:55:11,2019-04-05T10:56:09,104,58,24,21,TRUE,FALSE,60.76
1,1904051060527,2019-04-05T10:56:33,2019-04-05T10:57:29,104,56,14,20,FALSE,TRUE,65.02
1,1904051060529,2019-04-05T10:57:43,2019-04-05T10:59:37,104,114,25,57,TRUE,FALSE,188.72
1,1904051060530,2019-04-05T11:00:02,2019-04-05T11:02:09,104,127,19,15,FALSE,TRUE,56.51
1,1904051060533,2019-04-05T11:02:28,2019-04-05T11:04:30,104,122,9,45,FALSE,TRUE,174.42
1,1904051060535,2019-04-05T11:04:39,2019-04-05T11:05:44,104,65,16,20,FALSE,TRUE,39.11
1,1904051060538,2019-04-05T11:06:00,2019-04-05T11:06:17,104,17,14,3,TRUE,FALSE,8.45
1,1904051060539,2019-04-05T11:06:31,2019-04-05T11:06:41,104,10,22,3,TRUE,FALSE,3.55
1,1904051060540,2019-04-05T11:07:03,2019-04-05T11:08:03,104,60,29,22,TRUE,FALSE,52.07
1,1904051060541,2019-04-05T11:08:32,2019-04-05T11:11:49,104,197,20,82,FALSE,TRUE,349.15
1,1904051060543,2019-04-05T11:12:09,2019-04-05T11:13:11,104,62,18,13,TRUE,FALSE,51.93
1,1904051060544,2019-04-05T11:13:29,2019-04-05T11:14:44,104,75,14,24,FALSE,TRUE,140.28
1,1904051060546,2019-04-05T11:14:58,2019-04-05T11:16:33,104,95,34,35,TRUE,FALSE,95.02
1,1904051060547,2019-04-05T11:17:07,2019-04-05T11:18:05,104,58,16,13,FALSE,TRUE,48.09
1,1904051060549,2019-04-05T11:18:21,2019-04-05T11:19:47,104,86,16,37,FALSE,TRUE,163.58
1,1904051060551,2019-04-05T11:20:03,2019-04-05T11:20:16,104,13,20,7,TRUE,FALSE,12.68
1,1904051060552,2019-04-05T11:20:36,2019-04-05T11:21:50,104,74,17,24,FALSE,TRUE,89.42
1,1904051060554,2019-04-05T11:22:07,2019-04-05T11:22:27,104,20,18,2,TRUE,FALSE,2.78
1,1904051060555,2019-04-05T11:22:45,2019-04-05T11:23:43,104,58,6,18,FALSE,TRUE,62.63
1,1904051060557,2019-04-05T11:23:49,2019-04-05T11:23:57,104,8,15,2,TRUE,FALSE,27.98
1,1904051060558,2019-04-05T11:24:12,2019-04-05T11:25:05,104,53,6,21,FALSE,TRUE,61.71
1,1904051060560,2019-04-05T11:25:11,2019-04-05T11:25:55,104,44,11,10,FALSE,TRUE,56.58
1,1904051060562,2019-04-05T11:26:06,2019-04-05T11:26:28,104,22,27,7,TRUE,FALSE,45.15
1,1904051060563,2019-04-05T11:26:55,2019-04-05T11:27:13,104,18,45,4,TRUE,FALSE,14.71
1,1904051060564,2019-04-05T11:27:58,2019-04-05T11:28:24,104,26,35,10,FALSE,TRUE,27.3
1,1904051060567,2019-04-05T11:28:59,2019-04-05T11:29:45,104,46,16,30,TRUE,FALSE,149.7
1,1904051060568,2019-04-05T11:30:01,2019-04-05T11:31:54,104,113,36,52,TRUE,FALSE,187.06
1,1904051060569,2019-04-05T11:32:30,2019-04-05T11:34:01,104,91,20,24,FALSE,TRUE,143.85
1,1904051060571,2019-04-05T11:34:21,2019-04-05T11:34:48,104,27,25,14,TRUE,FALSE,54.49
1,1904051060572,2019-04-05T11:35:13,2019-04-05T11:36:32,104,79,13,11,FALSE,TRUE,72.29
1,1904051060574,2019-04-05T11:36:45,2019-04-05T11:37:45,104,60,11,17,FALSE,TRUE,103.2
1,1904051060576,2019-04-05T11:37:56,2019-04-05T11:39:06,104,70,44,39,TRUE,FALSE,89.2
1,1904051060577,2019-04-05T11:39:50,2019-04-05T11:45:18,104,328,18,89,FALSE,TRUE,288.39
1,1904051060579,2019-04-05T11:45:36,2019-04-05T11:46:42,104,66,18,38,TRUE,FALSE,163.99
1,1904051060580,2019-04-05T11:47:00,2019-04-05T11:47:16,104,16,33,4,TRUE,FALSE,13.96
1,1904051060581,2019-04-05T11:47:49,2019-04-05T11:48:20,104,31,19,6,TRUE,FALSE,30.82
1,1904051060582,2019-04-05T11:48:39,2019-04-05T11:49:38,104,59,20,36,FALSE,TRUE,142.64
1,1904051060584,2019-04-05T11:49:58,2019-04-05T11:50:12,104,14,14,4,TRUE,FALSE,9.55
1,1904051060585,2019-04-05T11:50:26,2019-04-05T11:50:55,104,29,37,11,FALSE,TRUE,38.96
1,1904051060588,2019-04-05T11:51:32,2019-04-05T11:52:05,104,33,21,6,TRUE,FALSE,20.64
1,1904051060589,2019-04-05T11:52:26,2019-04-05T11:52:40,104,14,24,3,TRUE,FALSE,4.77
1,1904051060590,2019-04-05T11:53:04,2019-04-05T11:53:40,104,36,35,3,TRUE,FALSE,22.09
1,1904051060591,2019-04-05T11:54:15,2019-04-05T11:55:34,104,79,123,26,TRUE,FALSE,86.24
1,1904051060592,2019-04-05T11:57:37,2019-04-05T12:00:27,104,170,51,76,TRUE,FALSE,217.26
1,1904051060593,2019-04-05T12:01:18,2019-04-05T12:02:14,104,56,19,6,FALSE,TRUE,28.14
1,1904051060595,2019-04-05T12:02:33,2019-04-05T12:03:21,104,48,22,23,TRUE,FALSE,62.02
1,1904051060596,2019-04-05T12:03:43,2019-04-05T12:05:13,104,90,19,34,FALSE,TRUE,99.51
1,1904051060598,2019-04-05T12:05:32,2019-04-05T12:06:39,104,67,187,21,FALSE,TRUE,68.51
1,19040510605104,2019-04-05T12:09:46,2019-04-05T12:10:22,104,36,23,6,TRUE,FALSE,18.74
1,19040510605105,2019-04-05T12:10:45,2019-04-05T12:11:09,104,24,9,5,FALSE,TRUE,46.52
1,19040510605107,2019-04-05T12:11:18,2019-04-05T12:11:31,104,13,20,5,TRUE,FALSE,15.25
1,19040510605108,2019-04-05T12:11:51,2019-04-05T12:12:41,104,50,35,20,TRUE,FALSE,66.16
1,19040510605109,2019-04-05T12:13:16,2019-04-05T12:15:24,104,128,22,55,FALSE,TRUE,244.07
1,19040510605112,2019-04-05T12:15:46,2019-04-05T12:16:16,104,30,6,9,FALSE,TRUE,29.75
1,19040510605114,2019-04-05T12:16:22,2019-04-05T12:16:47,104,25,14,3,FALSE,TRUE,30.77
1,19040510605116,2019-04-05T12:17:01,2019-04-05T12:17:53,104,52,30,31,TRUE,FALSE,73.78
1,19040510605117,2019-04-05T12:18:23,2019-04-05T12:21:02,104,159,17,24,FALSE,TRUE,139.49
1,19040510605119,2019-04-05T12:21:19,2019-04-05T12:21:53,104,34,20,2,TRUE,FALSE,292.39
1,19040510605120,2019-04-05T12:22:13,2019-04-05T12:23:47,104,94,28,24,FALSE,TRUE,85.59
1,19040510605122,2019-04-05T12:24:15,2019-04-05T12:25:08,104,53,13,14,FALSE,TRUE,55.05
1,19040510605124,2019-04-05T12:25:21,2019-04-05T12:25:50,104,29,14,13,FALSE,TRUE,36.67
1,19040510605126,2019-04-05T12:26:04,2019-04-05T12:26:51,104,47,19,17,TRUE,FALSE,106.68
1,19040510605127,2019-04-05T12:27:10,2019-04-05T12:29:34,104,144,20,42,FALSE,TRUE,161.11
1,19040510605129,2019-04-05T12:29:54,2019-04-05T12:30:46,104,52,36,19,TRUE,FALSE,63.02
1,19040510605130,2019-04-05T12:31:22,2019-04-05T12:31:51,104,29,21,5,FALSE,TRUE,27.45
1,19040510605133,2019-04-05T12:32:12,2019-04-05T12:33:21,104,69,15,22,FALSE,TRUE,90.5
1,19040510605135,2019-04-05T12:33:36,2019-04-05T12:33:48,104,12,27,4,TRUE,FALSE,12.75
1,19040510605136,2019-04-05T12:34:15,2019-04-05T12:34:35,104,20,80,6,TRUE,FALSE,31.7
1,19040510605137,2019-04-05T12:35:55,2019-04-05T12:37:14,104,79,24,18,TRUE,FALSE,56.54
1,19040510605138,2019-04-05T12:37:38,2019-04-05T12:37:48,104,10,57,4,TRUE,FALSE,10.68
1,19040510605139,2019-04-05T12:38:45,2019-04-05T12:39:50,104,65,23,23,TRUE,FALSE,50.16
1,19040510605140,2019-04-05T12:40:13,2019-04-05T12:41:37,104,84,22,21,TRUE,FALSE,85.4
1,19040510605141,2019-04-05T12:41:59,2019-04-05T12:43:20,104,81,11,21,FALSE,TRUE,152.63
1,19040510605143,2019-04-05T12:43:31,2019-04-05T12:44:12,104,41,18,12,TRUE,FALSE,20.26
1,19040510605144,2019-04-05T12:44:30,2019-04-05T12:45:29,104,59,19,24,TRUE,FALSE,75.88
1,19040510605145,2019-04-05T12:45:48,2019-04-05T12:47:01,104,73,21,19,FALSE,TRUE,55.29
1,19040510605147,2019-04-05T12:47:22,2019-04-05T12:50:03,104,161,26,75,FALSE,TRUE,327.62
1,19040510605149,2019-04-05T12:50:29,2019-04-05T12:52:09,104,100,9,31,FALSE,TRUE,103.25
1,19040510605151,2019-04-05T12:52:18,2019-04-05T12:52:48,104,30,29,9,TRUE,FALSE,36.27
1,19040510605152,2019-04-05T12:53:17,2019-04-05T12:55:35,104,138,10,51,FALSE,TRUE,259.85
1,19040510605154,2019-04-05T12:55:45,2019-04-05T12:56:38,104,53,22,11,TRUE,FALSE,22.24
1,19040510605155,2019-04-05T12:57:00,2019-04-05T12:57:27,104,27,13,2,TRUE,FALSE,11.58
1,19040510605156,2019-04-05T12:57:40,2019-04-05T12:57:48,104,8,25,3,TRUE,FALSE,12.47
1,19040510605157,2019-04-05T12:58:13,2019-04-05T12:59:37,104,84,12,23,FALSE,TRUE,75.97
1,19040510605159,2019-04-05T12:59:49,2019-04-05T13:00:23,104,34,22,8,TRUE,FALSE,26.22
1,19040510605160,2019-04-05T13:00:45,2019-04-05T13:02:05,104,80,30,33,TRUE,FALSE,92.13
1,19040510605161,2019-04-05T13:02:35,2019-04-05T13:03:17,104,42,22,5,TRUE,FALSE,55.5
1,19040510605162,2019-04-05T13:03:39,2019-04-05T13:04:07,104,28,24,10,TRUE,FALSE,41.56
1,19040510605163,2019-04-05T13:04:31,2019-04-05T13:05:44,104,73,32,20,TRUE,FALSE,74.23
1,19040510605164,2019-04-05T13:06:16,2019-04-05T13:06:40,104,24,20,8,TRUE,FALSE,29.86
1,19040510605165,2019-04-05T13:07:00,2019-04-05T13:09:18,104,138,12,55,TRUE,TRUE,225.81
1,19040510605167,2019-04-05T13:09:30,2019-04-05T13:11:34,104,124,46,27,TRUE,FALSE,96.48
1,19040510605168,2019-04-05T13:12:20,2019-04-05T13:13:05,104,45,21,24,TRUE,FALSE,69.59
1,19040510605169,2019-04-05T13:13:26,2019-04-05T13:14:08,104,42,9,6,FALSE,TRUE,24.32
1,19040510605172,2019-04-05T13:14:17,2019-04-05T13:15:45,104,88,12,14,FALSE,TRUE,56.11
1,19040510605174,2019-04-05T13:15:57,2019-04-05T13:17:21,104,84,10,29,FALSE,TRUE,90.96
1,19040510605176,2019-04-05T13:17:31,2019-04-05T13:18:01,104,30,19,16,FALSE,FALSE,39.83
1,19040510605178,2019-04-05T13:18:20,2019-04-05T13:19:56,104,96,15,54,TRUE,TRUE,134.63
1,19040510605181,2019-04-05T13:20:11,2019-04-05T13:20:27,104,16,12,2,FALSE,TRUE,34.41
1,19040510605183,2019-04-05T13:20:39,2019-04-05T13:22:07,104,88,13,27,FALSE,TRUE,85.35
1,19040510605186,2019-04-05T13:22:20,2019-04-05T13:22:54,104,34,48,13,TRUE,FALSE,33.48
1,19040510605187,2019-04-05T13:23:42,2019-04-05T13:24:31,104,49,13,16,FALSE,TRUE,57.67
1,19040510605189,2019-04-05T13:24:44,2019-04-05T13:26:35,104,111,23,36,FALSE,TRUE,209.66
1,19040510605191,2019-04-05T13:26:58,2019-04-05T13:28:15,104,77,23,9,FALSE,TRUE,27.97
1,19040510605195,2019-04-05T13:28:38,2019-04-05T13:29:44,104,66,7,26,FALSE,TRUE,119.76
1,19040510605197,2019-04-05T13:29:51,2019-04-05T13:30:12,104,21,58,7,TRUE,FALSE,71.53
1,19040510605198,2019-04-05T13:31:10,2019-04-05T13:32:32,104,82,15,27,FALSE,TRUE,67.77
1,19040510605200,2019-04-05T13:32:47,2019-04-05T13:33:53,104,66,56,16,FALSE,TRUE,59.12
1,19040510605202,2019-04-05T13:34:49,2019-04-05T13:36:01,104,72,17,21,FALSE,TRUE,86.98
1,19040510605204,2019-04-05T13:36:18,2019-04-05T13:38:54,104,156,19,58,TRUE,FALSE,224.23
1,19040510605205,2019-04-05T13:39:13,2019-04-05T13:39:49,104,36,50,14,TRUE,FALSE,64.54
1,19040510605206,2019-04-05T13:40:39,2019-04-05T13:42:26,104,107,7,46,FALSE,TRUE,137.63
1,19040510605208,2019-04-05T13:42:33,2019-04-05T13:42:39,104,6,13,1,TRUE,FALSE,8.99
1,19040510605209,2019-04-05T13:42:52,2019-04-05T13:42:59,104,7,21,1,TRUE,FALSE,3.24
1,19040510605210,2019-04-05T13:43:20,2019-04-05T13:45:09,104,109,16,51,FALSE,TRUE,313.45
1,19040510605212,2019-04-05T13:45:25,2019-04-05T13:46:04,104,39,12,12,FALSE,TRUE,42.11
1,19040510605214,2019-04-05T13:46:16,2019-04-05T13:46:27,104,11,17,1,TRUE,FALSE,15.99
1,19040510605215,2019-04-05T13:46:44,2019-04-05T13:47:23,104,39,21,23,TRUE,FALSE,78.81
1,19040510605216,2019-04-05T13:47:44,2019-04-05T13:47:51,104,7,13,1,TRUE,FALSE,9.99
1,19040510605217,2019-04-05T13:48:04,2019-04-05T13:48:51,104,47,21,6,TRUE,FALSE,27.64
1,19040510605218,2019-04-05T13:49:12,2019-04-05T13:50:50,104,98,31,36,TRUE,FALSE,105.3
1,19040510605221,2019-04-05T13:51:21,2019-04-05T13:53:24,104,123,26,19,FALSE,TRUE,97.83
1,19040510605223,2019-04-05T13:53:50,2019-04-05T13:54:35,104,45,22,11,TRUE,FALSE,55.72
1,19040510605224,2019-04-05T13:54:57,2019-04-05T13:55:40,104,43,8,11,FALSE,TRUE,46.23
1,19040510605226,2019-04-05T13:55:48,2019-04-05T13:56:04,104,16,20,5,TRUE,FALSE,55.95
1,19040510605227,2019-04-05T13:56:24,2019-04-05T13:57:08,104,44,31,9,TRUE,FALSE,17.1
1,19040510605228,2019-04-05T13:57:39,2019-04-05T13:59:41,104,122,50,43,TRUE,FALSE,137.28
1,190406106064,2019-04-06T07:12:26,2019-04-06T07:12:43,104,17,10,3,TRUE,FALSE,30
1,190406106065,2019-04-06T07:12:53,2019-04-06T07:13:25,104,32,28,17,TRUE,FALSE,45.6
1,190406106066,2019-04-06T07:13:53,2019-04-06T07:15:09,104,76,19,27,FALSE,TRUE,85.33
1,190406106068,2019-04-06T07:15:28,2019-04-06T07:16:02,104,34,18,20,TRUE,FALSE,83.19
1,190406106069,2019-04-06T07:16:20,2019-04-06T07:17:00,104,40,52,7,TRUE,FALSE,20.28
1,1904061060610,2019-04-06T07:17:52,2019-04-06T07:19:07,104,75,14,5,TRUE,FALSE,19.56
1,1904061060611,2019-04-06T07:19:21,2019-04-06T07:19:30,104,9,24,5,TRUE,FALSE,8.27
1,1904061060612,2019-04-06T07:19:54,2019-04-06T07:20:30,104,36,18,13,FALSE,TRUE,74.62
1,1904061060614,2019-04-06T07:20:48,2019-04-06T07:21:20,104,32,32,12,TRUE,FALSE,52.33
1,1904061060615,2019-04-06T07:21:52,2019-04-06T07:22:47,104,55,29,9,TRUE,FALSE,135.67
1,1904061060616,2019-04-06T07:23:16,2019-04-06T07:23:39,104,23,13,2,TRUE,FALSE,12.4
1,1904061060617,2019-04-06T07:23:52,2019-04-06T07:25:53,104,121,41,45,TRUE,FALSE,432.63
1,1904061060618,2019-04-06T07:26:34,2019-04-06T07:27:22,104,48,22,13,TRUE,FALSE,126.55
1,1904061060619,2019-04-06T07:27:44,2019-04-06T07:28:54,104,70,12,26,FALSE,TRUE,142.92
1,1904061060621,2019-04-06T07:29:06,2019-04-06T07:29:36,104,30,21,8,TRUE,FALSE,24.29
1,1904061060622,2019-04-06T07:29:57,2019-04-06T07:30:28,104,31,14,7,FALSE,TRUE,33.07
1,1904061060624,2019-04-06T07:30:42,2019-04-06T07:31:38,104,56,18,2,TRUE,FALSE,20.49
1,1904061060625,2019-04-06T07:31:56,2019-04-06T07:33:10,104,74,10,14,FALSE,TRUE,155.03
1,1904061060627,2019-04-06T07:33:20,2019-04-06T07:34:01,104,41,11,7,FALSE,TRUE,164.45
